path	bytes	lines	class	audit_status	flags
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/en-nz.global.min.js	356	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/en-nz.js	448	19	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/eo.cjs	591	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/eo.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/eo.global.js	767	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/eo.global.min.js	407	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/eo.js	513	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/es-us.cjs	582	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/es-us.d.ts	150	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/es-us.global.js	758	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/es-us.global.min.js	398	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/es-us.js	504	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/es.cjs	1221	46	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/es.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/es.global.js	1473	52	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/es.global.min.js	759	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/es.js	1143	42	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/et.cjs	634	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/et.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/et.global.js	818	35	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/et.global.min.js	433	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/et.js	556	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/eu.cjs	593	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/eu.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/eu.global.js	769	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/eu.global.min.js	409	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/eu.js	515	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fa.cjs	690	30	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fa.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fa.global.js	878	36	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fa.global.min.js	483	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fa.js	612	26	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fi.cjs	616	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fi.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fi.global.js	792	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fi.global.min.js	432	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fi.js	538	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr-ca.cjs	509	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr-ca.d.ts	150	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr-ca.global.js	669	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr-ca.global.min.js	421	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr-ca.js	431	19	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr-ch.cjs	621	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr-ch.d.ts	150	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr-ch.global.js	797	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr-ch.global.min.js	437	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr-ch.js	543	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr.cjs	650	28	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr.global.js	830	34	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr.global.min.js	459	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/fr.js	572	24	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/gl.cjs	1216	46	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/gl.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/gl.global.js	1468	52	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/gl.global.min.js	754	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/gl.js	1138	42	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/he.cjs	541	24	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/he.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/he.global.js	705	30	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/he.global.min.js	448	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/he.js	463	20	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hi.cjs	790	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hi.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hi.global.js	974	35	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hi.global.min.js	589	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hi.js	712	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hr.cjs	632	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hr.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hr.global.js	816	35	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hr.global.min.js	431	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hr.js	554	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hu.cjs	593	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hu.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hu.global.js	769	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hu.global.min.js	409	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hu.js	515	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hy-am.cjs	730	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hy-am.d.ts	150	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hy-am.global.js	914	35	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hy-am.global.min.js	529	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/hy-am.js	652	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/id.cjs	601	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/id.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/id.global.js	777	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/id.global.min.js	417	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/id.js	523	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/is.cjs	603	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/is.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/is.global.js	779	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/is.global.min.js	419	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/is.js	525	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/it.cjs	634	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/it.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/it.global.js	818	35	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/it.global.min.js	433	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/it.js	556	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ja.cjs	516	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ja.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ja.global.js	684	31	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ja.global.min.js	410	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ja.js	438	21	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ka.cjs	711	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ka.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ka.global.js	895	35	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ka.global.min.js	575	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ka.js	633	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/kk.cjs	695	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/kk.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/kk.global.js	879	35	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/kk.global.min.js	494	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/kk.js	617	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/km.cjs	787	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/km.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/km.global.js	963	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/km.global.min.js	603	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/km.js	709	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ko.cjs	474	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ko.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ko.global.js	634	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ko.global.min.js	387	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ko.js	396	19	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ku.cjs	675	28	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ku.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ku.global.js	855	34	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ku.global.min.js	485	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ku.js	597	24	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lb.cjs	601	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lb.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lb.global.js	777	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lb.global.min.js	417	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lb.js	523	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lt.cjs	604	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lt.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lt.global.js	780	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lt.global.min.js	420	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lt.js	526	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lv.cjs	625	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lv.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lv.global.js	809	35	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lv.global.min.js	424	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/lv.js	547	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/mk.cjs	595	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/mk.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/mk.global.js	763	31	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/mk.global.min.js	491	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/mk.js	517	21	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ms.cjs	652	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ms.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ms.global.js	836	35	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ms.global.min.js	449	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ms.js	574	25	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nb.cjs	892	38	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nb.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nb.global.js	1112	44	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nb.global.min.js	600	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nb.js	814	34	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ne.cjs	750	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ne.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ne.global.js	926	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ne.global.min.js	566	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ne.js	672	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nl.cjs	575	26	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nl.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nl.global.js	747	32	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nl.global.min.js	397	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nl.js	497	22	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nn.cjs	584	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nn.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nn.global.js	760	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nn.global.min.js	400	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/nn.js	506	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pl.cjs	616	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pl.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pl.global.js	792	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pl.global.min.js	432	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pl.js	538	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pt-br.cjs	1220	46	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pt-br.d.ts	150	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pt-br.global.js	1472	52	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pt-br.global.min.js	810	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pt-br.js	1142	42	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pt.cjs	593	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pt.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pt.global.js	769	33	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pt.global.min.js	409	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/pt.js	515	23	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ro.cjs	642	29	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ro.d.ts	147	6	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/@fullcalendar/core/locales/ro.global.js	826	35	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
